chr,start,stop,strand,Name,Location,Lev. Dist.,Gene,Annot.,Pool,MAR,Tier,Tier_Final,Site Type,Origin,Avg. % On-Target UMI,orig_chr,orig_start,orig_stop,orig_strand,orig_Name
chr8,107515702,107515719,+,Tier6_562,chr8:107515702-107515719(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr8,107515702,107515719,+,Tier6_562
chr8,110256521,110256540,+,Tier6_55,chr8:110256521-110256540(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.011,chr8,110256521,110256540,+,Tier6_55
chr8,117203418,117203437,+,Tier6_482,chr8:117203418-117203437(+),6,LOC105375716,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.003,chr8,117203418,117203437,+,Tier6_482
chr8,120091771,120091790,-,Tier6_355,chr8:120091771-120091790(-),6,LOC105375730,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr8,120091771,120091790,-,Tier6_355
chr8,126946903,126946922,+,Tier3_594,chr8:126946903-126946922(+),5,LOC105375751,Other,NONE,High,3,3,OFF,UNCOVERseq,0.002,chr8,126946903,126946922,+,Tier3_594
chr8,127102704,127102725,-,Tier6_307,chr8:127102704-127102725(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr8,127102704,127102725,-,Tier6_307
chr8,131147225,131147244,-,Tier6_555,chr8:131147225-131147244(-),6,LOC105375760,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr8,131147225,131147244,-,Tier6_555
chr8,133879542,133879563,+,Tier6_625,chr8:133879542-133879563(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.001,chr8,133879542,133879563,+,Tier6_625
chr8,135120823,135120841,-,Tier6_195,chr8:135120823-135120841(-),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.006,chr8,135120823,135120841,-,Tier6_195
chr8,135754453,135754472,+,Tier6_121,chr8:135754453-135754472(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.008,chr8,135754453,135754472,+,Tier6_121
chr9,717754,717773,-,Tier3_503,chr9:717754-717773(-),6,KANK1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr9,717754,717773,-,Tier3_503
chr9,11712232,11712250,-,Tier6_339,chr9:11712232-11712250(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr9,11712232,11712250,-,Tier6_339
chr9,29060792,29060813,+,Tier3_510,chr9:29060792-29060813(+),5,LINGO2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chr9,29060792,29060813,+,Tier3_510
chr9,41046220,41046239,-,Tier6_356,chr9:41046220-41046239(-),6,PGM5P2,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr9,41046220,41046239,-,Tier6_356
chr9,63805305,63805324,-,Tier6_357,chr9:63805305-63805324(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chr9,63805305,63805324,-,Tier6_357
chr9,70274716,70274735,-,Tier3_635,chr9:70274716-70274735(-),5,SMC5,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.001,chr9,70274716,70274735,-,Tier3_635
chr9,79234266,79234285,-,Tier6_609,chr9:79234266-79234285(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr9,79234266,79234285,-,Tier6_609
chr9,79554319,79554338,-,Tier5_142,chr9:79554319-79554338(-),4,LNCARSR,Other,NONE,Med.,5,5,OFF,UNCOVERseq,0.007,chr9,79554319,79554338,-,Tier5_142
chr9,81806764,81806783,+,Tier6_301,chr9:81806764-81806783(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr9,81806764,81806783,+,Tier6_301
chr9,84643628,84643647,-,Tier5_575,chr9:84643628-84643647(-),4,LOC102724036,Other,NONE,Low,5,5,OFF,UNCOVERseq,0.002,chr9,84643628,84643647,-,Tier5_575
chr9,84950415,84950434,+,Tier3_263,chr9:84950415-84950434(+),6,NTRK2,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.005,chr9,84950415,84950434,+,Tier3_263
chr9,86456174,86456193,+,Tier6_187,chr9:86456174-86456193(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.007,chr9,86456174,86456193,+,Tier6_187
chr9,106821099,106821118,+,Tier6_308,chr9:106821099-106821118(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chr9,106821099,106821118,+,Tier6_308
chr9,108569006,108569025,+,Tier6_216,chr9:108569006-108569025(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.006,chr9,108569006,108569025,+,Tier6_216
chr9,115968071,115968089,+,Tier6_540,chr9:115968071-115968089(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chr9,115968071,115968089,+,Tier6_540
chr9,119254086,119254105,+,Tier6_629,chr9:119254086-119254105(+),6,BRINP1,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.001,chr9,119254086,119254105,+,Tier6_629
chr9,131571321,131571340,-,Tier3_133,chr9:131571321-131571340(-),2,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.008,chr9,131571321,131571340,-,Tier3_133
chrX,7553055,7553074,-,Tier6_97,chrX:7553055-7553074(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.008,chrX,7553055,7553074,-,Tier6_97
chrX,14286069,14286087,-,Tier6_186,chrX:14286069-14286087(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.007,chrX,14286069,14286087,-,Tier6_186
chrX,15693979,15693998,-,Tier6_192,chrX:15693979-15693998(-),5,CA5BP1,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.006,chrX,15693979,15693998,-,Tier6_192
chrX,27064652,27064671,+,Tier6_474,chrX:27064652-27064671(+),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.003,chrX,27064652,27064671,+,Tier6_474
chrX,29762567,29762586,+,Tier3_511,chrX:29762567-29762586(+),6,IL1RAPL1,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.003,chrX,29762567,29762586,+,Tier3_511
chrX,33617343,33617361,+,Tier6_164,chrX:33617343-33617361(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.007,chrX,33617343,33617361,+,Tier6_164
chrX,36457833,36457852,+,Tier6_377,chrX:36457833-36457852(+),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chrX,36457833,36457852,+,Tier6_377
chrX,49144747,49144766,+,Tier6_539,chrX:49144747-49144766(+),6,LOC105373195,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chrX,49144747,49144766,+,Tier6_539
chrX,49663706,49663725,-,Tier6_452,chrX:49663706-49663725(-),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.003,chrX,49663706,49663725,-,Tier6_452
chrX,50126813,50126832,-,Tier6_399,chrX:50126813-50126832(-),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chrX,50126813,50126832,-,Tier6_399
chrX,50788719,50788738,+,Tier3_222,chrX:50788719-50788738(+),5,SHROOM4,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.006,chrX,50788719,50788738,+,Tier3_222
chrX,51363516,51363535,+,Tier6_209,chrX:51363516-51363535(+),6,LOC105373204,Other,NONE,Low,6,6,OFF,UNCOVERseq,0.006,chrX,51363516,51363535,+,Tier6_209
chrX,52169768,52169786,-,Tier6_445,chrX:52169768-52169786(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.003,chrX,52169768,52169786,-,Tier6_445
chrX,53498486,53498505,-,Tier3_35,chrX:53498486-53498505(-),6,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.017,chrX,53498486,53498505,-,Tier3_35
chrX,54240102,54240119,+,Tier3_127,chrX:54240102-54240119(+),6,WNK3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.008,chrX,54240102,54240119,+,Tier3_127
chrX,63935122,63935141,+,Tier6_158,chrX:63935122-63935141(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.007,chrX,63935122,63935141,+,Tier6_158
chrX,68714573,68714592,-,Tier6_40,chrX:68714573-68714592(-),6,STARD8,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.015,chrX,68714573,68714592,-,Tier6_40
chrX,73198452,73198471,+,Tier6_309,chrX:73198452-73198471(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.005,chrX,73198452,73198471,+,Tier6_309
chrX,74232046,74232065,+,Tier3_226,chrX:74232046-74232065(+),6,FTX,Other,NONE,High,3,3,OFF,UNCOVERseq,0.006,chrX,74232046,74232065,+,Tier3_226
chrX,77200162,77200181,-,Tier6_163,chrX:77200162-77200181(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.007,chrX,77200162,77200181,-,Tier6_163
chrX,97840457,97840476,-,Tier6_170,chrX:97840457-97840476(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.007,chrX,97840457,97840476,-,Tier6_170
chrX,112638253,112638271,+,Tier6_561,chrX:112638253-112638271(+),5,LHFPL1,Intron,NONE,Med.,6,6,OFF,UNCOVERseq,0.002,chrX,112638253,112638271,+,Tier6_561
chrX,133974920,133974941,+,Tier3_95,chrX:133974920-133974941(+),6,GPC3,Intron,NONE,High,3,3,OFF,UNCOVERseq,0.009,chrX,133974920,133974941,+,Tier3_95
chrY,10796040,10796059,-,Tier6_341,chrY:10796040-10796059(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chrY,10796040,10796059,-,Tier6_341
chrY,11116932,11116951,+,Tier6_153,chrY:11116932-11116951(+),5,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.007,chrY,11116932,11116951,+,Tier6_153
chrY,11305057,11305074,+,Tier3_39,chrY:11305057-11305074(+),6,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.016,chrY,11305057,11305074,+,Tier3_39
chrY,11309436,11309455,+,Tier3_20,chrY:11309436-11309455(+),6,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.024,chrY,11309436,11309455,+,Tier3_20
chrY,11310326,11310345,+,Tier6_29,chrY:11310326-11310345(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.018,chrY,11310326,11310345,+,Tier6_29
chrY,11311761,11311780,+,Tier6_337,chrY:11311761-11311780(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chrY,11311761,11311780,+,Tier6_337
chrY,11313395,11313414,+,Tier6_60,chrY:11313395-11313414(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.011,chrY,11313395,11313414,+,Tier6_60
chrY,11314294,11314313,-,Tier6_105,chrY:11314294-11314313(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.008,chrY,11314294,11314313,-,Tier6_105
chrY,11323538,11323557,+,Tier3_27,chrY:11323538-11323557(+),6,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.019,chrY,11323538,11323557,+,Tier3_27
chrY,11328730,11328749,+,Tier6_371,chrY:11328730-11328749(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chrY,11328730,11328749,+,Tier6_371
chrY,11330431,11330450,+,Tier3_36,chrY:11330431-11330450(+),6,none,Intergenic,NONE,Low,3,3,OFF,UNCOVERseq,0.017,chrY,11330431,11330450,+,Tier3_36
chrY,56846170,56846291,-,Tier6_338__Tier6_352,chrY:56846170-56846189(-);chrY:56846273-56846291(-),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.004,chrY,56846170;56846273,56846189;56846291,-,Tier6_338;Tier6_352
chrY,56868920,56868939,+,Tier6_616,chrY:56868920-56868939(+),6,none,Intergenic,NONE,Low,6,6,OFF,UNCOVERseq,0.002,chrY,56868920,56868939,+,Tier6_616
